date,close,volume,return (%)
2021-08-20,443.36,72008700,0.7957077251852906
2021-08-23,447.26,54973000,0.8796463370624341
2021-08-24,447.97,38744700,0.15874435451415092
2021-08-25,448.91,40529700,0.2098354800544655
2021-08-26,446.26,57829600,-0.5903187721369663
2021-08-27,450.25,77235100,0.8940976112580046
2021-08-30,452.23,48357400,0.43975569128262837
2021-08-31,451.56,59300200,-0.1481547000420136
2021-09-01,451.8,48721400,0.05314908317832767
2021-09-02,453.19,42501000,0.3076582558654284
2021-09-03,453.08,47170500,-0.024272380237877478
2021-09-07,451.46,51671500,-0.35755275006621456
2021-09-08,450.91,56181900,-0.12182696141407323
2021-09-09,448.98,57970400,-0.42802333059812625
2021-09-10,445.44,89948200,-0.7884538286783371
2021-09-13,446.58,83738600,0.2559267241379226
2021-09-14,444.17,78197100,-0.5396569483631097
2021-09-15,447.88,78792200,0.8352657766170557
2021-09-16,447.17,77786700,-0.15852460480485497
2021-09-17,441.4,118425000,-1.290337008296627
2021-09-20,434.04,166445500,-1.6674218396012574
2021-09-21,433.63,92526100,-0.09446133996867667
2021-09-22,437.86,102350100,0.9754860134215892
2021-09-23,443.18,76396000,1.2150002283835004
2021-09-24,443.91,62094800,0.16471862448665942
2021-09-27,442.64,61371100,-0.28609402806876183
2021-09-28,433.72,130436300,-2.015181637448027
2021-09-29,434.45,82329200,0.16831135294659294
2021-09-30,429.14,140506000,-1.2222350097824797
2021-10-01,434.24,129240100,1.1884233583445925
2021-10-04,428.64,128570000,-1.2896094325718588
2021-10-05,433.1,90682500,1.0405001866368169
2021-10-06,434.9,113032200,0.41560840452550263
2021-10-07,438.66,72437500,0.8645665670269143
2021-10-08,437.86,74557400,-0.18237359230384165
2021-10-11,434.69,65233300,-0.7239756999954383
2021-10-12,433.62,71181200,-0.2461524304676832
2021-10-13,435.18,72974000,0.359762003597619
2021-10-14,442.5,70236800,1.6820625947883583
2021-10-15,445.87,66260200,0.7615819209039643
2021-10-18,447.19,62213200,0.29605041828335565
2021-10-19,450.64,46996800,0.7714841566224706
2021-10-20,452.41,49571600,0.3927747203976706
2021-10-21,453.59,41305400,0.2608253575296704
2021-10-22,453.12,58845100,-0.10361780462531112
2021-10-25,455.55,45214500,0.5362817796610075
2021-10-26,455.96,56075100,0.09000109757435482
2021-10-27,453.94,72438000,-0.4430213176594422
2021-10-28,458.32,51437900,0.964885227122525
2021-10-29,459.25,70162400,0.20291499389073486
2021-11-01,460.04,48433600,0.17201959716930393
2021-11-02,461.9,48908400,0.40431266846361336
2021-11-03,464.72,52509800,0.6105217579562838
2021-11-04,466.91,52847100,0.47125150628335444
2021-11-05,468.53,66390600,0.34696194127346036
2021-11-08,468.93,50405200,0.08537340191663301
2021-11-09,467.38,51149100,-0.3305397394067322
2021-11-10,463.62,69429700,-0.8044845735803774
2021-11-11,463.77,34848500,0.0323540830852842
2021-11-12,467.27,53466700,0.7546844340944769
2021-11-15,467.43,46980500,0.03424144498898052
2021-11-16,469.28,48857500,0.39578118648779803
2021-11-17,468.14,47858300,-0.2429253324241376
2021-11-18,469.73,50625600,0.3396419874396539
2021-11-19,468.89,57315600,-0.17882613416217996
2021-11-22,467.57,72762000,-0.28151592057839014
2021-11-23,468.19,73206500,0.13260046624035127
2021-11-24,469.44,61858800,0.2669856254939207
2021-11-26,458.97,112669600,-2.230316973415125
2021-11-29,464.6,86268800,1.2266596945334163
2021-11-30,455.56,148559600,-1.9457597933706494
2021-12-01,450.5,131939200,-1.1107208710158911
2021-12-02,457.4,127637800,1.531631520532728
2021-12-03,453.42,137331600,-0.8701355487538143
2021-12-06,458.79,98977500,1.1843324070398342
2021-12-07,468.28,95484700,2.0684844918154255
2021-12-08,469.52,72238800,0.2647988383018829
2021-12-09,466.35,61272600,-0.6751576077696275
2021-12-10,470.74,77159800,0.9413530610056897
2021-12-13,466.57,87724700,-0.8858393168203249
2021-12-14,463.36,97264100,-0.6879996570718139
2021-12-15,470.6,116899300,1.5625
2021-12-16,466.45,116568600,-0.8818529536761655
2021-12-17,459.87,135511600,-1.410654946939649
2021-12-20,454.98,107134800,-1.0633439885184948
2021-12-21,463.06,69806300,1.77590223746098
2021-12-22,467.69,58890200,0.9998704271584558
2021-12-23,470.6,56439700,0.6222070174688454
2021-12-27,477.26,56808600,1.4152146196344972
2021-12-28,476.87,47274600,-0.08171646482001416
2021-12-29,477.48,54503000,0.12791746178204555
2021-12-30,476.16,55329000,-0.2764513696908777
2021-12-31,474.96,65237400,-0.2520161290322731
2022-01-03,477.71,72668200,0.5789961259895504
2022-01-04,477.55,71178700,-0.03349312344308464
2022-01-05,468.38,104538900,-1.9202177782431162
2022-01-06,467.94,86858900,-0.09394081728510972
2022-01-07,466.09,85111600,-0.3953498311749404
2022-01-10,465.51,119362000,-0.1244394859361897
2022-01-11,469.75,74303100,0.9108289832656657
2022-01-12,471.02,67605400,0.2703565726450252
2022-01-13,464.53,91173100,-1.3778608127043457
2022-01-14,464.72,95890900,0.04090155641187643
2022-01-18,456.49,109709100,-1.7709588569461254
2022-01-19,451.75,109357600,-1.038357904882914
2022-01-20,446.75,122379700,-1.1068068622025473
2022-01-21,437.98,202271200,-1.9630665920537194
2022-01-24,439.84,251783900,0.4246769258870131
2022-01-25,434.47,167997300,-1.2208985085485513
2022-01-26,433.38,186391100,-0.2508803829953776
2022-01-27,431.24,149878300,-0.4937929761410276
2022-01-28,441.95,164457400,2.483535850106655
2022-01-31,449.91,152251400,1.8011087227062017
2022-02-01,452.95,123155400,0.6756906936942864
2022-02-02,457.35,117361000,0.9714096478640188
2022-02-03,446.6,118024400,-2.35049743085165
2022-02-04,448.7,118454400,0.4702194357366629
2022-02-07,447.26,84472900,-0.3209271227991972
2022-02-08,450.94,81012000,0.8227876402987055
2022-02-09,457.54,92589900,1.4636093493591185
2022-02-10,449.32,140103700,-1.7965642348210076
2022-02-11,440.46,153214600,-1.9718686014421838
2022-02-14,439.02,123006300,-0.3269309358398087
2022-02-15,446.1,88482700,1.612682793494602
2022-02-16,446.6,84863600,0.112082492714638
2022-02-17,437.06,102259100,-2.1361397223466194
2022-02-18,434.23,132642900,-0.6475083512561208
2022-02-22,429.57,124391800,-1.0731639914331126
2022-02-23,421.95,132578000,-1.7738668901459587
2022-02-24,428.3,213942900,1.5049176442706536
2022-02-25,437.75,121804500,2.2063973850104945
2022-02-28,436.63,145615000,-0.2558537978298081
2022-03-01,429.98,137785900,-1.5230286512607827
2022-03-02,437.89,117726500,1.8396204474626643
2022-03-03,435.71,105501700,-0.49784192377081427
2022-03-04,432.17,113978200,-0.8124670078721974
2022-03-07,419.43,137896600,-2.9479140153180428
2022-03-08,416.25,164772700,-0.758171804591945
2022-03-09,427.41,116990800,2.6810810810810937
2022-03-10,425.48,93972700,-0.45155705294681603
2022-03-11,420.07,95636300,-1.271505123625083
2022-03-14,417.0,95729200,-0.7308305758564004
2022-03-15,426.17,106219100,2.1990407673860846
2022-03-16,435.62,144954800,2.2174249712556104
2022-03-17,441.07,102676900,1.2510903998898204
2022-03-18,444.52,106345500,0.7821887682227358
2022-03-21,444.39,88349800,-0.029245028345181723
2022-03-22,449.59,74650400,1.170143342559471
2022-03-23,443.8,79426100,-1.287840032029175
2022-03-24,450.49,64736900,1.5074357818837258
2022-03-25,452.69,77101300,0.48835712224466477
2022-03-28,455.91,68529800,0.7113035410545976
2022-03-29,461.55,86581500,1.2370862670263882
2022-03-30,458.7,79666900,-0.6174845628859282
2022-03-31,451.64,121699900,-1.5391323304992377
2022-04-01,452.92,89048800,0.28341156673457046
2022-04-04,456.8,59601000,0.8566634284200347
2022-04-05,451.03,74214500,-1.2631348511383589
2022-04-06,446.52,106898000,-0.9999334855774533
2022-04-07,448.77,78097200,0.5038968019349666
2022-04-08,447.57,79272700,-0.26739755331238735
2022-04-11,439.92,89770500,-1.709229841142168
2022-04-12,438.29,84363600,-0.37052191307510585
2022-04-13,443.31,74070400,1.1453603778320165
2022-04-14,437.79,97869500,-1.245178317655815
2022-04-18,437.97,66002500,0.04111560337147768
2022-04-19,445.04,77821000,1.6142658172934254
2022-04-20,444.71,65224400,-0.07415063814489864
2022-04-21,438.06,85417300,-1.495356524476621
2022-04-22,426.04,132471800,-2.7439163584896953
2022-04-25,428.51,119647700,0.5797577692235434
2022-04-26,416.1,103996300,-2.8960817717206044
2022-04-27,417.27,122030000,0.28118240807497585
2022-04-28,427.81,105449100,2.525942435353623
2022-04-29,412.0,145491100,-3.695565788550992
2022-05-02,414.48,158312500,0.6019417475728206
2022-05-03,416.38,100028200,0.45840571318278567
2022-05-04,429.06,144247900,3.0452951630721925
2022-05-05,413.81,172929100,-3.5542814524775035
2022-05-06,411.34,151770800,-0.5968922935646881
2022-05-09,398.17,155586100,-3.2017309281859196
2022-05-10,399.09,132497200,0.23105708616921738
2022-05-11,392.75,142361000,-1.5886140970708285
2022-05-12,392.34,125090800,-0.10439210693826695
2022-05-13,401.72,104174400,2.3907835041035996
2022-05-16,400.09,78622400,-0.4057552524146302
2022-05-17,408.32,83029700,2.057037166637521
2022-05-18,391.86,117674500,-4.031152037617547
2022-05-19,389.46,98510700,-0.6124636349716828
2022-05-20,389.63,131432200,0.043650182303700547
2022-05-23,396.92,76414900,1.8710058260400952
2022-05-24,393.89,91448800,-0.7633780106822585
2022-05-25,397.37,91472900,0.8834953921145638
2022-05-26,405.31,82168300,1.9981377557440227
2022-05-27,415.26,84768700,2.4549110557351206
2022-05-31,412.93,95937000,-0.561094254202188
2022-06-01,409.59,86585800,-0.8088538008863555
2022-06-02,417.39,79609600,1.904343367757999
2022-06-03,410.54,71874300,-1.6411509619300824
2022-06-06,411.79,57508900,0.30447703025284767
2022-06-07,415.74,59272400,0.959226790354295
2022-06-08,411.22,64350000,-1.087217972771437
2022-06-09,401.44,86289800,-2.3782889937259966
2022-06-10,389.8,132893900,-2.899561578318055
2022-06-13,375.0,170004900,-3.7968188814776815
2022-06-14,373.87,104011800,-0.30133333333333123
2022-06-15,379.2,125666800,1.425629229411296
2022-06-16,366.65,134473300,-3.309599156118148
2022-06-17,365.86,111113900,-0.21546433928814057
2022-06-21,375.07,76811900,2.517356365822976
2022-06-22,374.39,90059400,-0.18129949076172158
2022-06-23,378.06,79292100,0.9802612249258935
2022-06-24,390.08,98050300,3.179389514891806
2022-06-27,388.59,66009600,-0.3819729286300255
2022-06-28,380.65,86548900,-2.04328469595203
2022-06-29,380.34,65676000,-0.08143964271640769
2022-06-30,377.25,112508300,-0.812430982804857
2022-07-01,381.24,74839700,1.0576540755467212
2022-07-05,381.96,81438000,0.18885741265344258
2022-07-06,383.25,70426200,0.33773169965440886
2022-07-07,388.99,64525900,1.4977168949771746
2022-07-08,388.67,72397800,-0.08226432556106555
2022-07-11,384.23,58366900,-1.1423572696632078
2022-07-12,380.83,62219200,-0.8848866564297508
2022-07-13,378.83,84224600,-0.5251687104482317
2022-07-14,377.91,89704800,-0.2428529947469782
2022-07-15,385.13,79060400,1.9105077928607272
2022-07-18,381.95,63203600,-0.8256952197959189
2022-07-19,392.27,78506000,2.701924335646022
2022-07-20,394.77,71843800,0.6373161342952516
2022-07-21,398.79,64903900,1.0183144615852457
2022-07-22,395.09,72197300,-0.9278066150104181
2022-07-25,395.57,53631500,0.1214913057784317
2022-07-26,390.89,52946400,-1.1831028642212527
2022-07-27,401.04,82342100,2.596638440481991
2022-07-28,406.07,73966600,1.2542389786554864
2022-07-29,411.99,87003700,1.45787672076243
2022-08-01,410.77,69997500,-0.29612369232263624
2022-08-02,408.06,63435400,-0.6597365922535681
2022-08-03,414.45,67820600,1.5659461843846367
2022-08-04,414.17,45656600,-0.06755941609360994
2022-08-05,413.47,56814900,-0.16901272424366676
2022-08-08,412.99,53886100,-0.11609064744722009
2022-08-09,411.35,44931800,-0.39710404610280303
2022-08-10,419.99,68665700,2.100401118269102
2022-08-11,419.99,59489700,0.0
2022-08-12,427.1,61694500,1.692897449939279
2022-08-15,428.86,54048300,0.4120814797471395
2022-08-16,429.7,59289000,0.19586811546892235
2022-08-17,426.65,63563400,-0.7097975331626705
2022-08-18,427.89,49023200,0.29063635298254287
2022-08-19,422.14,68016900,-1.3438033139358208
2022-08-22,413.35,77695600,-2.0822475955843966
2022-08-23,412.35,49105200,-0.24192572880126217
2022-08-24,413.67,49177800,0.32011640596580904
2022-08-25,419.51,50942300,1.4117533299489837
2022-08-26,405.31,103087000,-3.384901432623777
2022-08-29,402.63,65370800,-0.6612222743085594
2022-08-30,398.21,85652400,-1.097782082805554
2022-08-31,395.18,76029700,-0.7609050500991921
2022-09-01,396.42,78740100,0.31378106179462684
2022-09-02,392.24,99632100,-1.054437213056858
2022-09-06,390.76,76637400,-0.37732000815827726
2022-09-07,397.78,70964200,1.7964991299006972
2022-09-08,400.38,80821700,0.6536276333651836
2022-09-09,406.6,76706900,1.5535241520555632
2022-09-12,410.97,69256300,1.0747663551401887
2022-09-13,393.1,122947100,-4.348249263936543
2022-09-14,394.6,85023700,0.38158229458153947
2022-09-15,390.12,87633800,-1.1353269133299593
2022-09-16,385.56,103084800,-1.1688711165795174
2022-09-19,388.55,73278500,0.7754953833385203
2022-09-20,384.09,77274900,-1.1478574186076562
2022-09-21,377.39,106746600,-1.744382826941604
2022-09-22,374.22,89472600,-0.839979861681539
2022-09-23,367.95,122346900,-1.675485008818356
2022-09-26,364.31,92581200,-0.9892648457670794
2022-09-27,363.38,108294100,-0.2552770991737785
2022-09-28,370.53,110802200,1.9676371842148654
2022-09-29,362.79,112952300,-2.0888996842360785
2022-09-30,357.18,153711200,-1.5463491275944818
2022-10-03,366.61,89756500,2.6401254269555974
2022-10-04,377.97,103602800,3.0986607021085133
2022-10-05,377.09,88065700,-0.23282271079716477
2022-10-06,373.2,82333500,-1.031583971996075
2022-10-07,362.79,107789500,-2.789389067524106
2022-10-10,360.02,76042800,-0.7635271093470175
2022-10-11,357.74,92482800,-0.6332981501027679
2022-10-12,356.56,76991800,-0.32984849331917365
2022-10-13,365.97,147254500,2.6391070226609914
2022-10-14,357.63,123737000,-2.2788753176489984
2022-10-17,366.82,93168200,2.5696949361071475
2022-10-18,371.13,97162900,1.174963197208445
2022-10-19,368.5,79746900,-0.7086465658933561
2022-10-20,365.41,88283100,-0.8385345997286242
2022-10-21,374.29,131038400,2.430146958211332
2022-10-24,378.87,85436900,1.2236501108765951
2022-10-25,384.92,78846300,1.5968538020957102
2022-10-26,382.02,104087300,-0.7534033045827782
2022-10-27,379.98,81971800,-0.5340034553164674
2022-10-28,389.02,100302000,2.379072582767505
2022-10-31,386.21,96631300,-0.7223279008791383
2022-11-01,384.52,85407600,-0.4375857694000618
2022-11-02,374.87,126990400,-2.5096223863518063
2022-11-03,371.01,87100100,-1.0296902926347884
2022-11-04,376.35,103505200,1.4393143041966594
2022-11-07,379.95,68286900,0.9565563969708979
2022-11-08,382.0,84641100,0.5395446769311807
2022-11-09,374.13,78495500,-2.06020942408377
2022-11-10,394.69,141455800,5.495416031860589
2022-11-11,398.51,93839900,0.9678481846512543
2022-11-14,395.12,71903500,-0.8506687410604452
2022-11-15,398.49,93194500,0.8529054464466501
2022-11-16,395.45,68508500,-0.7628798715149765
2022-11-17,394.24,74496300,-0.3059805285118178
2022-11-18,396.03,92922500,0.4540381493506329
2022-11-21,394.59,51243200,-0.36360881751382745
2022-11-22,399.9,60429000,1.345700600623423
2022-11-23,402.42,68261600,0.6301575393848458
2022-11-25,402.33,30545400,-0.022364693603704744
2022-11-28,395.91,67881600,-1.5957050182685784
2022-11-29,395.23,52310000,-0.17175620721880946
2022-11-30,407.68,144566700,3.1500645193937693
2022-12-01,407.38,76398200,-0.07358712715855864
2022-12-02,406.91,85342700,-0.11537139771220506
2022-12-05,399.59,77289800,-1.7989235948981497
2022-12-06,393.83,77972200,-1.4414775144523162
2022-12-07,393.16,65927900,-0.17012416524895269
2022-12-08,396.24,60737900,0.7833960728456546
2022-12-09,393.28,81447700,-0.7470220068645395
2022-12-12,398.95,75405800,1.4417209113100071
2022-12-13,401.97,123782500,0.7569870911141807
2022-12-14,399.4,108111300,-0.6393511953628472
2022-12-15,389.63,117705900,-2.4461692538808144
2022-12-16,383.27,119858000,-1.6323178400020621
2022-12-19,380.02,79878100,-0.8479661857176413
2022-12-20,380.54,74427200,0.1368349034261529
2022-12-21,386.23,78167400,1.495243601198304
2022-12-22,380.72,100120900,-1.4266110866582027
2022-12-23,382.91,59857300,0.5752258877915528
2022-12-27,381.4,51638200,-0.3943485414327208
2022-12-28,376.66,70911500,-1.2427897220765427
2022-12-29,383.44,66970900,1.8000318589709519
2022-12-30,382.43,84022200,-0.2634049655747983
2023-01-03,380.82,74850700,-0.42099207698140795
2023-01-04,383.76,85934100,0.7720182763510275
2023-01-05,379.38,76970500,-1.1413383364602847
2023-01-06,388.08,104189600,2.29321524592756
2023-01-09,387.86,73978100,-0.05668934240361523
2023-01-10,390.58,65358100,0.7012839684422234
2023-01-11,395.52,68881100,1.2647857033130316
2023-01-12,396.96,90157700,0.364077669902918
2023-01-13,398.5,63903900,0.3879484079000406
2023-01-17,397.77,62677300,-0.18318695106650518
2023-01-18,391.49,99632300,-1.578801820147313
2023-01-19,388.64,86958900,-0.7279879434979208
2023-01-20,395.88,91806400,1.8629065459036642
2023-01-23,400.63,84178800,1.1998585429928266
2023-01-24,400.2,59524900,-0.10733095374785284
2023-01-25,400.35,84800300,0.03748125937033109
2023-01-26,404.75,72287400,1.0990383414512195
2023-01-27,405.68,68346200,0.22977146386657932
2023-01-30,400.59,74202000,-1.2546834943798157
2023-01-31,406.48,86811800,1.4703312613894681
2023-02-01,410.8,101459200,1.0627829167486613
2023-02-02,416.78,101654500,1.4556962025316311
2023-02-03,412.35,94736800,-1.0629108882383886
2023-02-06,409.83,60295300,-0.6111313204801849
2023-02-07,415.19,90990700,1.3078593563184748
2023-02-08,410.65,76227500,-1.0934752763794964
2023-02-09,407.09,78694900,-0.8669183002556924
2023-02-10,408.04,70769700,0.2333636296642183
2023-02-13,412.83,64913500,1.1739045191647701
2023-02-14,412.64,88389300,-0.04602378703097987
2023-02-15,413.98,61555700,0.3247382706475399
2023-02-16,408.28,76431500,-1.3768781100536365
2023-02-17,407.26,89257800,-0.24982854903496943
2023-02-21,399.09,82655900,-2.0060894760104198
2023-02-22,398.54,83742300,-0.13781352577111328
2023-02-23,400.66,96242400,0.5319415867917954
2023-02-24,396.38,108194400,-1.0682374082763513
2023-02-27,397.73,80444700,0.3405822695393468
2023-02-28,396.26,96438600,-0.3695974656173884
